Company Name,BSE id,NSE id
JHS Svendgaard Laboratories Limited,JHS,
JIK Industries Limited,JIKIND,
Jindal Photo Limited,JINDALPHOT,
Jindal Poly Films Limited,JINDALPOLY,
Jindal Saw Limited,JINDALSAW,
Jindal Steel & Power Limited,JINDALSTEL,
Jindal Cotex Limited,JINDCOT,
Jindal Drilling And Industries Limited,JINDRILL,
Jindal Worldwide Limited,JINDWORLD,
Jain Irrigation Systems Limited,JISLJALEQS,
JK Cement Limited,JKCEMENT,
J.Kumar Infraprojects Limited,JKIL,
JK Lakshmi Cement Limited,JKLAKSHMI,
JK Paper Limited,JKPAPER,
JK Tyre & Industries Limited,JKTYRE,
Jullundur Motor Agency (Delhi) Limited,JMA,
JMC Projects (India)  Limited,JMCPROJECT,
JM Financial Limited,JMFINANCIL,
JMT Auto Limited,JMTAUTOLTD,
Jocil Limited,JOCIL,
Jaiprakash Associates Limited,JPASSOCIAT,
Jaypee Infratech Limited,JPINFRATEC,
Jindal Poly Investment and Finance Company Limited,JPOLYINVST,
Jaiprakash Power Ventures Limited,JPPOWER,JPPOWER
Jindal Stainless Limited,JSL,
Jindal Stainless (Hisar) Limited,JSLHISAR,
JSW Energy Limited,JSWENERGY,
JSW Holdings Limited,JSWHL,JSWHL
JSW Steel Limited,JSWSTEEL,
Jubilant Life Sciences Limited,JUBILANT,
Jubilant Foodworks Limited,JUBLFOOD,
Jubilant Industries Limited,JUBLINDS,
Just Dial Limited,JUSTDIAL,
JVL Agro Industries Limited,JVLAGRO,
Jyothy Laboratories Limited,JYOTHYLAB,
Jyoti Structures Limited,JYOTISTRUC,
Kabra Extrusion Technik Limited,KABRAEXTRU,
Kajaria Ceramics Limited,KAJARIACER,
Kakatiya Cement Sugar & Industries Limited,KAKATCEM,
Kalindee Rail Nirman (Engineers) Limited,KALINDEE,
Kalpataru Power Transmission Limited,KALPATPOWR,
Kalyani Forge Limited,KALYANIFRG,
Kamat Hotels (I) Limited,KAMATHOTEL,
Kamdhenu Limited,KAMDHENU,
Kanani Industries Limited,KANANIIND,
Kanoria Chemicals & Industries Limited,KANORICHEM,
Kansai Nerolac Paints Limited,KANSAINER,
Karma Energy Limited,KARMAENG,
Karur Vysya Bank Limited,KARURVYSYA,
Kaushalya Infrastructure Development Corporation Limited,KAUSHALYA,
Kavveri Telecom Products Limited,KAVVERITEL,
Kaya Limited,KAYA,
KCP Limited,KCP,
KCP Sugar and Industries Corporation Limited,KCPSUGIND,
KDDL Limited,KDDL,
KEC International Limited,KEC,
Kirloskar Electric Company Limited,KECL,
KEI Industries Limited,KEI,
Kellton Tech Solutions Limited,KELLTONTEC,
Kemrock Industries and Exports Limited,KEMROCK,
Kernex Microsystems (India) Limited,KERNEX,
Kesar Enterprises Limited,KESARENT,
Kesoram Industries Limited,KESORAMIND,
Keynote Corporate Services Limited,KEYCORPSER,
Karuturi Global Limited,KGL,
Khaitan Electricals Limited,KHAITANELE,
Khaitan (India) Limited,KHAITANLTD,
Khandwala Securities Limited,KHANDSE,
Kalyani Investment Company Limited,KICL,
Kilitch Drugs (India) Limited,KILITCH,
Kiri Industries Limited,KIRIINDUS,
Kirloskar Brothers Limited,KIRLOSBROS,
Kirloskar Oil Engines Limited,KIRLOSENG,
Kirloskar Industries Limited,KIRLOSIND,
Kitex Garments Limited,KITEX,
Kewal Kiran Clothing Limited,KKCL,
K.M.Sugar Mills Limited,KMSUGAR,
KNR Constructions Limited,KNRCON,
Kohinoor Foods Limited,KOHINOOR,
Kokuyo Camlin Limited,KOKUYOCMLN,
Kolte - Patil Developers Limited,KOLTEPATIL,
Kopran Limited,KOPRAN,
Kotak Mahindra Bank Limited,KOTAKBANK,
Kothari Sugars And Chemicals Limited,KOTARISUG,
Kothari Petrochemicals Limited,KOTHARIPET,
Kothari Products Limited,KOTHARIPRO,
KPIT Technologies Limited,KPIT,KPIT
K.P.R. Mill Limited,KPRMILL,
KRBL Limited,KRBL,
Kridhan Infra Limited,KRIDHANINF,KRIINFRA
KSB Pumps Limited,KSBPUMPS,
Kaveri Seed Company Limited,KSCL,
KSS Limited,KSERASERA,
KSK Energy Ventures Limited,KSK,
Kalyani Steels Limited,KSL,
Kesar Terminals & Infrastructure Limited,KTIL,
The Karnataka Bank Limited,KTKBANK,
kwality limited,KWALITY,
L&T Finance Holdings Limited,L&TFH,
Lakshmi Precision Screws Limited,LAKPRE,
Lakshmi Energy and Foods Limited,LAKSHMIEFL,
Lakshmi Vilas Bank Limited,LAKSHVILAS,
Dr. Lal Path Labs Ltd.,LALPATHLAB,
Lambodhara Textiles Limited,LAMBODHARA,
La Opala RG Limited,LAOPALA,
Lakshmi Machine Works Limited,LAXMIMACH,
LCC Infotech Limited,LCCINFOTEC,
Lakshmi Finance & Industrial Corporation Limited,LFIC,
LG Balakrishnan & Bros Limited,LGBBROSLTD,
LGB Forge Limited,LGBFORGE,
Liberty Shoes Limited,LIBERTSHOE,
LIC Housing Finance Limited,LICHSGFIN,
Lincoln Pharmaceuticals Limited,LINCOLN,
Linc Pen & Plastics Limited,LINCPEN,
Linde India Limited,LINDEINDIA,LINDEINDIA
Lanco Infratech Limited,LITL,
Lloyd Electric & Engineering Limited,LLOYDELENG,
LML Limited,LML,
Lokesh Machines Limited,LOKESHMACH,
Lotus Eye Care Hospital Limited,LOTUSEYE,
Lovable Lingerie Limited,LOVABLE,
Landmark Property Development Company Limited,LPDC,
Larsen & Toubro Limited,LT,
Lumax Automotive Systems Limited,LUMAXAUTO,
Lumax Industries Limited,LUMAXIND,
Lumax Auto Technologies Limited,LUMAXTECH,
Lupin Limited,LUPIN,
Lux Industries Limited,LUXIND,
Lycos Internet Limited,LYCOS,LYCOS
Lyka Labs Limited,LYKALABS,
Lypsa Gems & Jewellery Limited,LYPSAGEMS,
Mahindra & Mahindra Limited,M&M,
Mahindra & Mahindra Financial Services Limited,M&MFIN,
Maan Aluminium Limited,MAANALU,
Madhav Marbles and Granites Limited,MADHAV,
Madhucon Projects Limited,MADHUCON,
Madras Fertilizers Limited,MADRASFERT,
Magma Fincorp Limited,MAGMA,
Magnum Ventures Limited,MAGNUM,
Bank of Maharashtra,MAHABANK,
Mahindra CIE Automotive Limited,MAHINDCIE,MAHINDCIE
Mahindra Lifespace Developers Limited,MAHLIFE,
Maharashtra Scooters Limited,MAHSCOOTER,
Maharashtra Seamless Limited,MAHSEAMLES,
Maithan Alloys Limited,MAITHANALL,
Majesco Limited,MAJESCO,
Malu Paper Mills Limited,MALUPAPER,
Malwa Cotton Spg. Mills Limited,MALWACOTT,
Manaksia Aluminium Company Limited,MANAKALUCO,
Manaksia Coated Metals & Industries Limited,MANAKCOAT,
Manaksia Industries Limited,MANAKINDST,
Manaksia Limited,MANAKSIA,
Manaksia Steels Limited,MANAKSTEEL,
Manali Petrochemicals Limited,MANALIPETC,
Manappuram Finance Limited,MANAPPURAM,
Mandhana Industries Limited,MANDHANA,
Mangalam Drugs And Organics Limited,MANGALAM,
Mangalore Chemicals & Fertilizers Limited,MANGCHEFER,
Mangalam Cement Limited,MANGLMCEM,
Mangalam Timber Products Limited,MANGTIMBER,
Man Industries (India) Limited,MANINDS,
Man Infraconstruction Limited,MANINFRA,
Manpasand Beverages Limited,MANPASAND,
Manugraph India Limited,MANUGRAPH,
Maral Overseas Limited,MARALOVER,
Marico Limited,MARICO,
Marksans Pharma Limited,MARKSANS,
Maruti Suzuki India Limited,MARUTI,
Mastek Limited,MASTEK,
Mawana Sugars Limited,MAWANASUG,
Maxwell Industries Limited,MAXWELL,
Mayur Uniquoters Ltd,MAYURUNIQ,
Mcnally Bharat Engineering Company Limited,MBECL,
MBL Infrastructures Limited,MBLINFRA,
McDowell Holdings Limited,MCDHOLDING,
United Spirits Limited,MCDOWELL-N,
Mcleod Russel India Limited,MCLEODRUSS,
Multi Commodity Exchange of India Limited,MCX,
Megasoft Limited,MEGASOFT,
Meghmani Organics Limited,MEGH,
Melstar Information Technologies Limited,MELSTAR,
Menon Bearings Limited,MENONBE,
MEP Infrastructure Developers Limited,MEP,
Mercator Limited,MERCATOR,
Merck Limited,MERCK,
Metalyst Forgings Limited,METALFORGE,METALFORGE
Metkore Alloys & Industries Limited,METKORE,
Max Financial Services Limited,MFSL,
Mahindra Holidays & Resorts India Limited,MHRIL,
MIC Electronics Limited,MIC,
Microsec Financial Services Limited,MICROSEC,
Minda Corporation Limited,MINDACORP,
Minda Industries Limited,MINDAIND,
MindTree Limited,MINDTREE,
MIRC Electronics Limited,MIRCELECTR,
Mirza International Limited,MIRZAINT,
MM Forgings Limited,MMFL,
MMTC Limited,MMTC,
Mohit Industries Limited,MOHITIND,
MOIL Limited,MOIL,
Mold-Tek Packaging Limited,MOLDTKPAC,MOLDTKPAC
Monnet Ispat and Energy Limited,MONNETISPA,
Monsanto India Limited,MONSANTO,
Monte Carlo Fashions Limited,MONTECARLO,
Morarjee Textiles Limited,MORARJEE,
Morepen Laboratories Limited,MOREPENLAB,
Moser-Baer (I) Limited,MOSERBAER,
Motherson Sumi Systems Limited,MOTHERSUMI,
Motilal Oswal Financial Services Limited,MOTILALOFS,
The Motor & General Finance Limited,MOTOGENFIN,
MphasiS Limited,MPHASIS,
MPS Limited,MPSLTD,
MRF Limited,MRF,
MRO-TEK Limited,MRO-TEK,
Mangalore Refinery and Petrochemicals Limited,MRPL,
MSP Steel & Power Limited,MSPL,
MT Educare Limited,MTEDUCARE,
Mahanagar Telephone Nigam Limited,MTNL,
Mukand Engineers Limited,MUKANDENGG,
Mukand Limited,MUKANDLTD,
Mukta Arts Limited,MUKTAARTS,
Munjal Auto Industries Limited,MUNJALAU,
Munjal Showa Limited,MUNJALSHOW,
Murudeshwar Ceramics Limited,MURUDCERA,
Muthoot Capital Services Limited,MUTHOOTCAP,
Muthoot Finance Limited,MUTHOOTFIN,
MVL Limited,MVL,
State Bank of Mysore,MYSOREBANK,
Nagarjuna Oil Refinery Limited,NAGAROIL,
Nagreeka Capital & Infrastructure Limited,NAGREEKCAP,
Nagreeka Exports Limited,NAGREEKEXP,
Nahar Capital and Financial Services Limited,NAHARCAP,
Nahar Industrial Enterprises Limited,NAHARINDUS,
Nahar Poly Films Limited,NAHARPOLY,
Nahar Spinning Mills Limited,NAHARSPING,
Nakoda Limited,NAKODA,
Natco Pharma Limited,NATCOPHARM,
Nath Bio-Genes (India) Limited,NATHBIOGEN,
National Aluminium Company Limited,NATIONALUM,
National Steel And Agro Industries Limited,NATNLSTEEL,
Info Edge (India) Limited,NAUKRI,
Navin Fluorine International Limited,NAVINFLUOR,
Navkar Corporation Limited,NAVKARCORP,
Navneet Education Limited,NAVNETEDUL,NAVNETEDUL
National Buildings Construction Corporation Limited,NBCC,
Nava Bharat Ventures Limited,NBVENTURES,
NCC Limited,NCC,NCC
NCL Industries Limited,NCLIND,
Nandan Denim Limited,NDL,NDL
New Delhi Television Limited,NDTV,
North Eastern Carrying Corporation Limited,NECCLTD,
Nectar Lifesciences Limited,NECLIFE,
Nelcast Limited,NELCAST,
NELCO Limited,NELCO,
NEPC India Limited,NEPCMICON,
Nesco Limited,NESCO,
Nestle India Limited,NESTLEIND,
Net 4 India Limited,NET4,
Network18 Media & Investments Limited,NETWORK18,
Neuland Laboratories Limited,NEULANDLAB,
Next Mediaworks Limited,NEXTMEDIA,
Neyveli Lignite Corporation Limited,NEYVELILIG,
National Fertilizers Limited,NFL,
Northgate Com Tech Limited,NGCT,
Narayana Hrudayalaya Ltd.,NH,
NHPC Limited,NHPC,
NRB Industrial Bearings Limited,NIBL,
Nicco Corporation Limited,NICCO,
NIIT Limited,NIITLTD,
NIIT Technologies Limited,NIITTECH,
Nila Infrastructures Limited,NILAINFRA,
Nilkamal Limited,NILKAMAL,
Indo-National Limited,NIPPOBATRY,
Nirvikara Paper Mills Limited,NIRVIKARA,
Nitco Limited,NITCO,
Nitesh Estates Limited,NITESHEST,
Nitin Fire Protection Industries Limited,NITINFIRE,
Nitin Spinners Limited,NITINSPIN,
NK Industries Limited,NKIND,
NMDC Limited,NMDC,
NOCIL Limited,NOCIL,
Noesis Industries Limited,NOESISIND,NOESISIND
Noida Toll Bridge Company Limited,NOIDATOLL,
Norben Tea & Exports Limited,NORBTEAEXP,
NRB Bearing Limited,NRBBEARING,
Nalwa Sons Investments Limited,NSIL,
NTPC Limited,NTPC,
Nucleus Software Exports Limited,NUCLEUS,
Nu Tek India Limited,NUTEK,
Oberoi Realty Limited,OBEROIRLTY,
Oriental Carbon & Chemicals Limited,OCCL,
OCL India Limited,OCL,
Oracle Financial Services Software Limited,OFSS,
Oil India Limited,OIL,
Oil Country Tubular Limited,OILCOUNTUB,
OCL Iron and Steel Limited,OISL,
Omax Autos Limited,OMAXAUTO,
Omaxe Limited,OMAXE,
Omkar Speciality Chemicals Limited,OMKARCHEM,
OM Metals Infraprojects Limited,OMMETALS,
Omnitech Infosolutions Limited,OMNITECH,
Onelife Capital Advisors Limited,ONELIFECAP,
Oil & Natural Gas Corporation Limited,ONGC,
OnMobile Global Limited,ONMOBILE,
Onward Technologies Limited,ONWARDTEC,
Opto Circuits (India) Limited,OPTOCIRCUI,
Orbit Corporation Limited,ORBITCORP,
Orbit Exports Limited,ORBTEXP,
Orchid Pharma Limited,ORCHIDPHAR,
Oricon Enterprises Limited,ORICONENT,
Orient Abrasives Limited,ORIENTABRA,
Oriental Trimex Limited,ORIENTALTL,
Oriental Bank of Commerce,ORIENTBANK,
Orient Bell Limited,ORIENTBELL,
Orient Cement Limited,ORIENTCEM,
Oriental Hotels Limited,ORIENTHOT,
Orient Press Limited,ORIENTLTD,
Orient Paper & Industries Limited,ORIENTPPR,
Orient Refractories Limited,ORIENTREF,
The Orissa Minerals Development Company Limited,ORISSAMINE,
Ortel Communications Limited,ORTEL,
Ortin Laboratories Limited,ORTINLABSS,
The Oudh Sugar Mills Limited,OUDHSUG,
PAE Limited,PAEL,
Page Industries Limited,PAGEIND,
Palred Technologies Limited,PALREDTECH,PALRED
Panacea Biotec Limited,PANACEABIO,
Panama Petrochem Limited,PANAMAPET,
Panoramic Universal Limited,PANORAMUNI,
Huhtamaki PPL Limited,PAPERPROD,PAPERPROD
Parabolic Drugs Limited,PARABDRUGS,
Paramount Communications Limited,PARACABLES,
Paramount Printpackaging Limited,PARAPRINT,
Paras Petrofils Limited,PARASPETRO,
Parrys Sugar Industries Limited,PARRYSUGAR,
Parsvnath Developers Limited,PARSVNATH,
Patel Engineering Limited,PATELENG,
Patel Integrated Logistics Limited,PATINTLOG,
Patspin India Limited,PATSPINLTD,
PBA Infrastructure Limited,PBAINFRA,
PC Jeweller Limited,PCJEWELLER,
Pudumjee Paper Products Limited,PDMJEPAPER,
Parenteral Drugs (India) Limited,PDPL,
PDS Multinational Fashions Limited,PDSMFL,
Pudumjee Industries Limited,PDUMJEIND,
Pudumjee Pulp & Paper Mills Limited,PDUMJEPULP,
Pearl Polymers Limited,PEARLPOLY,
Piramal Enterprises Limited,PEL,
Pennar Industries Limited,PENIND,
Peninsula Land Limited,PENINLAND,
Pennar Engineered Building Systems Limited,PENPEBS,
Persistent Systems Limited,PERSISTENT,
Petron Engineering Construction Limited,PETRONENGG,
Petronet LNG Limited,PETRONET,
Power Finance Corporation Limited,PFC,
Pfizer Limited,PFIZER,
Prime Focus Limited,PFOCUS,
PTC India Financial Services Limited,PFS,
PG Electroplast Limited,PGEL,
Procter & Gamble Hygiene and Health Care Limited,PGHH,
Pearl Global Industries Limited,PGIL,PGIL
Phillips Carbon Black Limited,PHILIPCARB,
Phoenix Lamps Limited,PHOENIXLL,PHOENIXLL
The Phoenix Mills Limited,PHOENIXLTD,
Pidilite Industries Limited,PIDILITIND,
PI Industries Limited,PIIND,
Pilani Investment and Industries Corporation Limited,PILANIINVS,
PIL ITALICA LIFESTYLE LIMITED,PILITA,
Pioneer Distilleries Limited,PIONDIST,
Pioneer Embroideries Limited,PIONEEREMB,
Piramal Phytocare Limited,PIRPHYTO,PIRPHYTO
Pitti Laminations Limited,PITTILAM,
The Peria Karamalai Tea & Produce Company Limited,PKTEA,
Plastiblends India Limited,PLASTIBLEN,
Punjab National Bank,PNB,
PNB Gilts Limited,PNBGILTS,
Pritish Nandy Communications Limited,PNC,
PNC Infratech Limited,PNCINFRA,
Pneumatic Holdings Limited,PNEUMATIC,
Pochiraju Industries Limited,POCHIRAJU,
POLARIS CONSULTING & SERVICES LIMITED,POLARIS,
Poly Medicure Limited,POLYMED,
Polyplex Corporation Limited,POLYPLEX,
Ponni Sugars (Erode) Limited,PONNIERODE,
Power Grid Corporation of India Limited,POWERGRID,
Power Mech Projects Limited,POWERMECH,
PPAP Automotive Limited,PPAP,PPAP
Prabhat Dairy Limited,PRABHAT,
Pradip Overseas Limited,PRADIP,
Prajay Engineers Syndicate Limited,PRAENG,
Praj Industries Limited,PRAJIND,
Prakash Industries Limited,PRAKASH,
Prakash Constrowell Limited,PRAKASHCON,
Prakash Steelage Limited,PRAKASHSTL,
Pratibha Industries Limited,PRATIBHA,
Precision Camshafts Limited,PRECAM,
Precot Meridian Limited,PRECOT,
Precision Wires India Limited,PRECWIRE,
Premier Limited,PREMIER,
Premier Polyfilm Limited,PREMIERPOL,
Pressman Advertising Limited,PRESSMN,PRESSMN
Prestige Estates Projects Limited,PRESTIGE,
Pricol Limited,PRICOL,
Prime Securities Limited,PRIMESECU,
Prism Cement Limited,PRISMCEM,
Provogue (India) Limited,PROVOGE,
Prozone Intu Properties Limited,PROZONINTU,PROZONINTU
Punjab & Sind Bank,PSB,
PSL Limited,PSL,
PTC India Limited,PTC,
PTL Enterprises Limited,PTL,
Punjab Chemicals & Crop Protection Limited,PUNJABCHEM,
Punj Lloyd Limited,PUNJLLOYD,
Puravankara Projects Limited,PURVA,
PVP Ventures Limited,PVP,
PVR Limited,PVR,
Quick Heal Technologies Limited,QUICKHEAL,
Quintegra Solutions Limited,QUINTEGRA,
Radaan Mediaworks India Limited,RADAAN,
Radico Khaitan Limited,RADICO,
Rain Industries Limited,RAIN,RAIN
Rainbow Papers Limited,RAINBOWPAP,
Raisaheb Reckhchand Mohota Spinning & Weaving Mills Limited,RAIREKMOH,
Rajesh Exports Limited,RAJESHEXPO,
Raj Oil Mills Limited,RAJOIL,
Raj Rayon Industries Limited,RAJRAYON,
Rajshree Sugars & Chemicals Limited,RAJSREESUG,
Raj Television Network Limited,RAJTV,
Rajvir Industries Limited,RAJVIR,
Rallis India Limited,RALLIS,
Shree Rama Newsprint Limited,RAMANEWS,
Rama Steel Tubes Limited,RAMASTEEL,
The Ramco Cements Limited,RAMCOCEM,RAMCOCEM
Ramco Industries Limited,RAMCOIND,
Ramco Systems Limited,RAMCOSYS,
Ramky Infrastructure Limited,RAMKY,
Ramsarup Industries Limited,RAMSARUP,
Rana Sugars Limited,RANASUG,
Rane Engine Valve Limited,RANEENGINE,
Rane Holdings Limited,RANEHOLDIN,
Rasoya Proteins Limited,RASOYPR,
Ratnamani Metals & Tubes Limited,RATNAMANI,
Raymond Limited,RAYMOND,
Rane Brake Lining Limited,RBL,
Rashtriya Chemicals and Fertilizers Limited,RCF,
Reliance Communications Limited,RCOM,
Reliance Defence and Engineering Limited,RDEL,
Rural Electrification Corporation Limited,RECLTD,
Redington (India) Limited,REDINGTON,
Refex Industries Limited,REFEX,REFEX
Regency Ceramics Limited,REGENCERAM,
Rei Agro Limited,REIAGROLTD,
REI Six Ten Retail Limited,REISIXTEN,
Relaxo Footwears Limited,RELAXO,
Reliance Capital Limited,RELCAPITAL,
Reliance Industries Limited,RELIANCE,
Religare Enterprises Limited,RELIGARE,
Reliance Infrastructure Limited,RELINFRA,
Remsons Industries Limited,REMSONSIND,
Shree Renuka Sugars Limited,RENUKA,
Repco Home Finance Limited,REPCOHOME,
Repro India Limited,REPRO,
Responsive Industries Limited,RESPONIND,
Revathi Equipment Limited,REVATHI,
Rico Auto Industries Limited,RICOAUTO,
Reliance Industrial Infrastructure Limited,RIIL,
Renaissance Jewellery Limited,RJL,
Ravi Kumar Distilleries Limited,RKDL,
Ramkrishna Forgings Limited,RKFORGE,
Radha Madhav Corporation Limited,RMCL,
Rane (Madras) Limited,RML,
Resurgere Mines & Minerals Limited,RMMIL,
Rohit Ferro-Tech Limited,ROHITFERRO,
Royal Orchid Hotels Limited,ROHLTD,
Rolta India Limited,ROLTA,
Rossell India Limited,ROSSELLIND,
RPG Life Sciences Limited,RPGLIFE,
Reliance Power Limited,RPOWER,
R.P.P. Infra Projects Limited,RPPINFRA,
R. S. Software (India) Limited,RSSOFTWARE,
RSWM Limited,RSWM,
R Systems International Limited,RSYSTEMS,RSYSTEMINT
RattanIndia Infrastructure Limited,RTNINFRA,RTNINFRA
RattanIndia Power Limited,RTNPOWER,RTNPOWER
The Ruby Mills Limited,RUBYMILLS,
Ruchi Infrastructure Limited,RUCHINFRA,
Ruchira Papers Limited,RUCHIRA,
Ruchi Soya Industries Limited,RUCHISOYA,
Rupa & Company Limited,RUPA,
Rushil Decor Limited,RUSHIL,
Sri Adhikari Brothers Television Network Limited,SABTN,
Sadbhav Engineering Limited,SADBHAV,
Sadbhav Infrastructure Project Limited,SADBHIN,
Sagar Cements Limited,SAGCEM,
Steel Authority of India Limited,SAIL,
Sakthi Sugars Limited,SAKHTISUG,
Saksoft Limited,SAKSOFT,
Sakuma Exports Limited,SAKUMA,
Salora International Limited,SALORAINTL,
S.A.L. Steel Limited,SALSTEEL,
Salzer Electronics Limited,SALZERELEC,
Sambhaav Media Limited,SAMBHAAV,
Samtel Color Limited,SAMTEL,
The Sandesh Limited,SANDESH,
Sangam (India) Limited,SANGAMIND,
Sanghi Industries Limited,SANGHIIND,
Sanghvi Forging and Engineering Limited,SANGHVIFOR,
Sanghvi Movers Limited,SANGHVIMOV,
Sanofi India Limited,SANOFI,
Sanwaria Agro Oils Limited,SANWARIA,
Sarda Energy & Minerals Limited,SARDAEN,
Saregama India Limited,SAREGAMA,
Sarla Performance Fibers Limited,SARLAPOLY,
Sasken Communication Technologies Limited,SASKEN,
Sathavahana Ispat Limited,SATHAISPAT,
Satin Creditcare Network Limited,SATIN,
State Bank of Bikaner and Jaipur,SBBJ,
State Bank of India,SBIN,
State Bank of Travancore,SBT,
Schneider Electric Infrastructure Limited,SCHNEIDER,
Shipping Corporation Of India Limited,SCI,
Som Distilleries & Breweries Limited,SDBL,
Seamec Limited,SEAMECLTD,
S.E. Investments Limited,SEINV,
Selan Exploration Technology Limited,SELAN,
SEL Manufacturing Company Limited,SELMCL,
S.E. Power Limited,SEPOWER,
Sequent Scientific Limited,SEQUENT,
Servalakshmi Paper Limited,SERVALL,
Seshasayee Paper and Boards Limited,SESHAPAPER,
Sezal Glass Limited,SEZAL,SEZAL
Star Ferro and Cement Limited,SFCL,
Shree Ganesh Forgings Limited,SGFL,
SHREE GANESH JEWELLERY HOUSE (I) LIMITED,SGJHL,
STL Global Limited,SGL,
Shah Alloys Limited,SHAHALLOYS,
Shakti Pumps (India) Limited,SHAKTIPUMP,
Shalimar Paints Limited,SHALPAINTS,
Shanthi Gears Limited,SHANTIGEAR,
Sharda Cropchem Limited,SHARDACROP,
Sharda Motor Industries Limited,SHARDAMOTR,
Sharon Bio-Medicine Limited,SHARONBIO,
Shemaroo Entertainment Limited,SHEMAROO,
Shilpa Medicare Limited,SHILPAMED,
Shilpi Cable Technologies Limited,SHILPI,
Shirpur Gold Refinery Limited,SHIRPUR-G,
Shivam Autotech Limited,SHIVAMAUTO,
Shiva Texyarn Limited,SHIVTEX,
S H Kelkar and Company Limited,SHK,
Shoppers Stop Limited,SHOPERSTOP,
Shree Cements Limited,SHREECEM,
Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK,
Shree Rama Multi-Tech Limited,SHREERAMA,
Shrenuj & Company Limited,SHRENUJ,
Shreyans Industries Limited,SHREYANIND,
Shreyas Shipping & Logistics Limited,SHREYAS,
SHRI ASTER SILICATES LIMITED,SHRIASTER,
Shriram City Union Finance Limited,SHRIRAMCIT,
Shriram EPC Limited,SHRIRAMEPC,
Shyam Century Ferrous Limited,SHYAMCENT,
Shyam Telecom Limited,SHYAMTEL,
Sicagen India Limited,SICAGEN,
Sical Logistics Limited,SICAL,
